text	category
ആളെ വിളിച്ചു ഈ പരുപാടി വെച്ചതിന്റെ പകുതി കാശ് പോലും  വെണ്ടാർന്ന് പുതിയ ഒരു മൂക്കുത്തി വാങ്ങാൻ..	unknown_state
മൂക്കുത്തി കണ്ടുപിടിക്കാൻ നമുക്കവരെ സഹായിക്കാം...  മൂക്കുത്തി എവിടെയാണെന്ന് map നോട് ചോയ്ച്ചു പറയാമോ..   map ന്ന് പറയു...  Map  :  മൂക്കുത്തി കണ്ടുപിടിക്കാൻ നമ്മൾ വലിയ ആറു കടന്നു പോകണം...  പിന്നെ മുന്തിരി കാടും കടക്കണം..  പിന്നെ കാണുന്ന വലിയ മരത്തിലെ പൊത്തിലാണ് മൂക്കുത്തി...  വേഗം പോയി പറയു..  വലിയ ആറ്..  മുന്തിരി കാട്..  മൂക്കുത്തിയുള്ള മരപൊത്ത്..	unknown_state
Katta waiting. Nalla padamaanennu thonnunnu.	Positive
ഡോഗ് trainer.  Saajan Saji Cyriac.	unknown_state
Brand new Bmw il vannerangum ennu pratheekshichu	unknown_state
അക്കമാരുടെ വടയിൽ നോക്കാൻ പറ.. ഒന്നല്ല, ഒൻപത് മൂക്കുത്തി കേറ്റി വെയ്ക്കാൻ പറ്റും...	Negative
ബോബിയുടെ speaker ലെ English tracks ഏതൊക്കെ ആണെന്ന് ആർക്കേലും അറിയുമോ?	unknown_state
ALL KERALA KUMBIDI COMMENT THOZHILALI ASSOCIATION	unknown_state
സൂപ്പർ. പടം കണ്ടാൽ  പിന്നെ സൂപ്പർ ഡ്യൂപ്പർ ഹിറ്റ്‌.ലാലേട്ടൻ മാസ്സ്. സിദ്ദിഖ് സാർ നെ കുറച്ചു കാണേണ്ട. അദ്ദേഹത്തിന്റെ പടം നമ്മൾ ആസ്വദിച്ചതാണ്. വെയിറ്റ് ബ്രോ.	Positive
ഇത് പൊളിക്കും മക്കളെ... അടിപൊളി മൂവി ആയിരിക്കും എല്ലാരുംകാണാനെ	Positive
Uyiril Thodum Thalir Viralavane Nee … Arike Nadakkane Alayum Chudu Kattininu Koottinayay Naamoru Naal… Kinakkudilil Chennanayu, Miru Nilavalayay Aarum….Kaanaa… Hridayatharamathil Uruki Naamannaarum Kelkkaa…Pranayajalakadha Palavuru Parayumo?  Uyiril Thodum Kulir Viralaayidaam Njan Arike Nadannidaam Alayum Chudu Kattininu Koottinayay Naamoru Naal Kinakkudilil Chennanayu, Miru Nilavalayay Aarum…Kaanaa… Hridayatharamathil Uruki Naamannaarum Kelkkaa….Pranayajalakadha Palavuru Parayumo? Vazhiyorangal Thorum Thanalayee Padarchilla Nee Kudayay Nivarnnu Nee Novaaraathe Thoraathe Peyke Thuzhayolangal Pol Nin Kadavathonnu Njan Thottu Melle Kaattee Chillayithil Veeshane Kaare Ilayithil Peyyane Melle Theeramithilolangalolangalay Nee Varoo….  Uyiril Thalodeedum Uyirayidum Naam…. Naamorunaal Kinakkadalil Chennayumiru Nilaanadiyay  Aarum….Kaanaa… Hridayatharamathil Uruki Naamannaarum Kelkkaa….Pranayajalakadha Palavuru Thudarumo?	unknown_state
ഇൗ പ്രായത്തിൽ ഇത്രെയും flexible aayit Ikka kalochitund engil athinu irikatte kuthirapavan	Positive
We aduthu erangiya moonu thrissur padangalum hit  Thanneer mathan dinangal Porinju mariyam jose Ittymani made in China	Positive
Song കേട്ടുകൊണ്ട് കമന്റ്‌ വായിക്കാൻ എന്തോ രസം	unknown_state
Nalla comedy movie aanenn thonnunnu....katta waiting🤗	Positive
Samabavam polichhhh  ENTE channelo onnn support akuoooo plzzzz plzzzz plzzzz plzzzz pllzzzzzzzzzzzz subscribe	unknown_state
ಗೆಳೆಯರ ದಿನದ ಶುಭಾಶಯಗಳು  Happy friendship Day	not-malayalam
Atom bomb	Negative
Maayanadhi songs  ne  shesham  nik eshtapetta pattu.........	Positive
ഷാൻഷു ഇല്ലാത്ത ട്രെയ്‌ലർ ഞങ്ങൾ ആൾ കേരള ഷാൻഷു  ഫാൻസ് ഘടകം ബഹിഷ്കരിക്കുന്നു	unknown_state
ഈ സിനിമ 100 കോടി  കടക്കുമെന്ന് ഉറപ്പുള്ളവർ like....  അടിച്ചേ....	unknown_state
ഒന്നൊന്നര ചിരിയോണ കോടി സമ്മാനിച്ചുകൊണ്ട് ഏട്ടൻ എഴുന്നള്ളുന്നുണ്ടെ.........  ലാലേട്ടൻ മാസ്സുമാണ് മനസ്സുമാണ്	Positive
I love you Mohan LAL sir I'm  a tamilan	not-malayalam
(Trailer )5manikur 3Lakhs views 30Cr budget  laalunnis (Teaser)Shylock mass 5manikur 6Lakhs views 25Cr budget Megastar	Negative
Ethilum lalettante  Aaa karankunna javittu vendavar evade like	unknown_state
17k views 122k likes 12k dislikes  #How is it possible..🤔	unknown_state
Qureshi enn Peru kettvar etra perund?	unknown_state
mammokka kidukkum .. katta waiting	Positive
Kidukkachi  Ingane venam mass kaanikkaan allathe alari vilichaal mass aavilla	Positive
Raja 100cr adikkumenn urappullavar like adikk	Positive
പ്രളയം നടന്നപ്പോൾ kgf ബിജിഎം മിക്സ്‌ ചെയ്ത ടീമുകൾ ഉണ്ട് അവന്മാർക്ക് വെളിവില്ലെന്നേലും പറയാം..എന്നാൽ ഇത്രേം മനോഹരം ആയ ഒരു പാട്ടും സിനിമയും വല്ലവനും എഡിറ്റ്‌ ചെയ്തേ കണ്ടു ചിരിച്ച കൂട്ടുകാർ എനിക്ക് ഉണ്ട് എന്നത് എന്നെ അത്ഭുതപ്പെടുത്തുന്നു	Negative
നടന വിസ്മയം എന്നത് ഇതാണ്, മമ്മുക്ക ഇങ്ങള് മുത്താണ്. ഞാന്‍ ഇത്തിരി അഹങ്കാരത്തോടെ തന്നെയാണ് പറയുന്നത്......	Positive
Polichittund Lal ettan fans like adi	Positive
കട്ട ലാലേട്ടൻ ഫാൻസ് ഒരു ലൈക് തന്നിട്ട് പോവാമോ  Sep6 appo pwlikale	unknown_state
Likes koodeettum Views 462k yil stuck aayi kanunnavar ivde come on	unknown_state
Aarum kanaa  namurunal that is super	not-malayalam
മൂത്തോൻ എന്ന സിനിമ നിവിൻ പോളി എന്ന നടന്റെ കരിയറിലെ ഏറ്റവും മികച്ച സിനിമയായി മാറും എന്ന് ഉറപ്പുള്ളവർ ലൈക് അടി	unknown_state
ടാ മക്കളെ ഇവിടെ കിടു ട്രോൾസ് ഇൻഡ്. ഇങ്ങു പോര്... ഇങ്ങു പോര്...	unknown_state
Thugs of hindhustan film aahn marakar enn paranj kanikkunnath	Negative
Ie charithra cinema le nu ie song maatamairunnu	unknown_state
28 k guhanloussssss ooyi bere vallla pani nokkdaa nayakkkkaley	unknown_state
Oh my God  ഇതു ചീറും	Positive
Tamil nattil ninn vare ikkaakk like ee film pole thanne oru yamandan prema kadhakkum wait cheyyunnnavar idu oru like	unknown_state
തിയേറ്റർ  കാലി  ആണെങ്കിലും മാമാങ്കം 100 തള്ളി മറിച്ചിട്ടുണ്ട്... ഇതു എത്ര തള്ളാനാവോ പ്രൊഡ്യൂസർ ഉദ്ദേശിച്ചിട്ടുള്ളത്.....	Negative
ഇതിന്റെ background music kittan valla vazhiyum undo. Kidilan	Positive
Sayico aya villian avale pranayicha villlain..	unknown_state
T series nte subscribers  6 m 7 million akkan ikka fansne kond kazhinju	unknown_state
Lalettan etra bhangiyaya dance cheytat. Kurachu koode dance scenes venam aarunnu. Pettannu teernna pole..	Positive
odiyanta kondoram nta shenam mareetilla jeyachandran sir ... enthoravasta ...	Negative
1.09 മൂക്കുത്തി ഷോർട്ട് ഫിലിമിലെ നായികയെ ശ്രെധിച്ചത് ഞാൻ മാത്രമാണോ....?🤔	unknown_state
ശ്രേയടെ മൂക്കുത്തി ..ആരേലും എടുത്തെങ്കി തിരിച്ചുകൊടുത്തേക്ക് പാവം	unknown_state
Ithu kollaam....  expectation onnukoodi koodi...	Positive
Padam kandu oru rakshayum illa!! Soubin Shane polichu	Positive
My muthe joju i like you so much	Positive
ഇത്  ഇറങ്ങുമ്പോൾ  ഊള  ബിഗ്  ബജറ്റ്  പടം  ഒന്നുo ഇറങ്ങി  ഇ പടം.. പെട്ടെന്ന്  എടുത്തു  പോവാതിരുന്നാൽ  മതി  ആയിരുന്നു.. like ജോസഫ്	Positive
ലിന്റോ കുര്യന്റെ എഡിറ്റിങ് കാണാൻ വേണ്ടി കാത്തിരിക്കുന്നു	Positive
full support to ikka from #lalettan fans	not-malayalam
മുക്കുത്തി കണ്ടില്ലെങ്കിലും ബാക്കിയെന്തെങ്കിലും കണ്ടവർ ഒന്ന് വരൂ	unknown_state
Prthvinte oru level vech nokkyaa mikkavarum aaa daivathine thattiyath  laletan thanne aaakum	unknown_state
Madhuraraaja trailer kandu evide vannavar like🥰🥰🥰🥰	unknown_state
Vere level item loading aan makkale Ikka	Positive
മമ്മൂക്ക   നമ്മുടെ എക്കാലത്തെയും സൂപ്പർ സ്റ്റാർ	Positive
wow!!!! ഇത് തകർക്കും....... മലയാള നാട്ടിലെ ഒരേ ഒരു രാജാവ്..... L	Positive
First time നിവിൻ as ഫ്ലൂട്ട്‌..കട്ട വെയ്റ്റിംഗ്‌	Positive
Trailerl fahadhikka paavam aanallede Ee paavamano psycho villain?	unknown_state
എൻറെ പൊന്നോ ഇത് സിനിമയിൽ dub ചെയ്ത ഡയലോഗ് ഒന്നുമല്ല......	unknown_state
Sharikkulla malayaleezine kananamengill link click cheyyu	unknown_state
ഒരു പാട്ടിന് വേണ്ടി ഇത്പോലെ ഈ അടുത്തൊന്നും കാത്തിരുന്നിട്ടില്ല  #Mamangam #Mammootty	Positive
പാട്ട് മോശം ഇത്രയൊക്കെ പൈസ മുടക്കിയതല്ലെ.AR റഹ്മാനെ കൊണ്ട് വരാമായിരുന്നു. ഇത് രതിനിർവ്വേദത്തിലെ പാട്ട് പോലെ	Negative
തട്ടിക്കൂട്ട് പാട്ടായ് പോയോ എന്നൊരു തോന്നൽ....നല്ല ദൃശ്യഭംഗി...but match akunnilla enna pole..........	Negative
Pakahe prithivraj evide poyi? Pokirirajail undayirunuallo...???	unknown_state
ദാസേട്ടന്റെ ആലാപനം ഹോ ഒരുരക്ഷയും ഇല്ല	Positive
Nivin ഇച്ചായൻ ഇത് തകർക്കും... ആസിഫലി ഫാൻസിന്റെ വിജയാശംസകൾ	Positive
ആറ്റിലും പുഴയിലും പറമ്പിലും തുണിക്കിടയിലും ദേഹത്തും തിരഞ്ഞു പിന്നെ കിളിവാതിൽ, ബെഡ്‌റൂം, വാതിൽ പടി..  ഫ്രം ദി അവയ്‌ലബിൾ എവിഡൻസ്. അവൾ ആരുടേയോ ഒപ്പം കറങ്ങുകയും പിന്നീട് രഹസ്യത്തിൽ ശാരീരിക ബന്ധത്തിൽ ഏർപ്പെട്ടു എന്ന് കാണാം. 5.11 ഇഞ്ച് ഉള്ള പെൺകുട്ടിയുടെ മൂക്കിനോട് ആ വിധത്തിൽ ഏർപ്പെട്ടവൻ കുറിയവനും, വൈകൃത പ്രകൃതനും ആവും. രാജ്ഞി ആയ സ്‌ഥിതിക്ക് ആ വിധം സ്വാധീനം ഉള്ള ആൾ ആവണം കാമുകൻ. രഹസ്യ ഭാഗത്തോ വായിലോ മുറിവേറ്റ് ചികിത്സ തേടിയ ഒരു വാമനൻ ആണ് അക്രമി. ഏതായാലും മോതിരം ടിയാന്റെ വായ് പെട്ട് എന്നാണ് ഫൈൻഡിങ്..  ഉണ്ണി മുകുന്ദൻ ആവാൻ തരമില്ല.. ചെന്നിത്തല എങ്ങാനും ആവോ	unknown_state
കാസർഗോഡ് ഭാഷയിൽ ഇതുപോലെ ഒരു പടം വന്നിരുന്നു ഓർക്കുന്നുണ്ടോ...m	unknown_state
E type cinemakal allatha kuracchu puthumayulla padangal konduvannooda ?.. kashtam .   Saghav  CIA  Aanandam  Oru Mexican aparatha    ithepollula Ora type padangal kora aayilla ?..	Negative
vere level movie onnum paryanilla super hit padam shine soubin vare level akki	Positive
Ithiri late aayalum prithviraj koodi venamayirunnu	Mixed_feelings
Iyaalkkokke cinema nirthi DQ nte makkale nokki veettil irunnoode..?	Negative
e onathinn eragum enn pretheekshichu pakshe erangi ella eth enni enna erangane katta waiting	Positive
ഈ വരികൾ എഴുതാൻ ഒരുപാട് കഷ്ടപ്പെട്ടു കാണുവല്ലോ.......	Negative
Too good ....shyju khilad again ... wonderful work	not-malayalam
പടം റിലീസ് എന്നാ കുറെ നാളായി വെയ്റ്റിംഗ് ആണു	Positive
1.2k dislike feeling pucham to u Kashtam.....	Negative
Amboooo ningalu poliyanu manushya....mass ennu vechal oru onnonnara mass🥰🥰🥰🥰	Positive
Njn ithil aru roll cheyunund namude ichayan polliyann  maranna mass	Positive
Lalettante pillarde asamsakal Mammokka	unknown_state
I'm from karnataka but I hate kannada language	not-malayalam
ഏത് മതകാരന്റേയും ഭാഷ , സംസാരിക്കാൻ മമ്മുക്ക യെ വെല്ലാൻ ആരുണ്ട്	Positive
Hindi padamaano...... Atho Malayalam padamaano.....	unknown_state
Mammookka.. you are young	not-malayalam
മാമാങ്കം പോലുള്ള ഒരു ചരിത്ര സിനിമയിൽ ഒരു മൂക്കുത്തി സോങ്ങ് വേണോ	Negative
MAMMOKKENTE ( BIG B2=BILAL )veranam ennu agraham ullavar undoo	unknown_state
കുഞ്ഞാലി ഇങ്ങിനെ സംസാരിച്ചാൽ ന്താ കുഴപ്പം? ആരാരുന്നു കുഞ്ഞലി എന്നൊന്ന് അന്വേഷിച്ചിട്ട് കമെന്റ് ഇടു @മോഹൽ ലാൽ ആൻഡ് മമ്മൂട്ടി ഫാൻസ്	Mixed_feelings
So much slow mo	not-malayalam
4 മിനിറ്റുകളും ആ പെണ്ണുങ്ങൾ പാട്ടു പാടീട്ടും ആരും മൈൻഡ് ചെയ്തില്ല 🤣	unknown_state
പ്രണയിക്കുന്നവർ ഉണ്ടെങ്കിൽ. ഈ പാട്ടുകേട്ട് പ്രണയിക്കാൻ തോന്നുന്നവർ ഉണ്ടെങ്കിൽ. ഒരു ലൈക് അടിച്ചു പോകൂ.	unknown_state
ഇക്കാ നിങ്ങൾക്കല്ലാതെ മറ്റാർക്കു കഴിയും ഇങ്ങനെ വ്യത്യസ്തമായ കഥാപാത്രങ്ങൾ മലയാളികൾക്ക് സമ്മാനിക്കാൻ 🤝	Positive
Ikkayude yudham mollywood kaanaan pokunnathe ullu	Positive
Sunny chechinte song kelkkan waiting	Positive
Mamangam 2 vattam mathram kandavar like adiku	unknown_state
But bgm madhurajate annlloooo..kyoi baat nhi...mass ka baap haii..mammookaa	Mixed_feelings
0:47 മാമാങ്കം റീഷൂട്ടിൽ ഒഴിവായി പോയ മാളവിക മേനോൻ	unknown_state
212k wtf?  202 k likes and 20k dislike?	unknown_state
Ithilum bhayankara suspense aayi Mammukka police aayirikuo	unknown_state
സ്ത്രികളുടെ ആർത്തവ സമയത്ത് പുരുഷൻമാർ ആഹാരം പാചകം ചെയ്യുന്ന തമിഴ് ഗ്രാമം   കാണാനായി ലിങ്കിൽ ക്ലിക്ക് ചെയ്യുക	unknown_state
അർജുൻ റെഡ്‌ഡി പടമല്ലേ ആ തിയേറ്ററിൽ, ഊഫ് ...	unknown_state
Monthakonnu koduthu kannadiyeduthu kanichukoduku sire.... Appo kanum mookuthi	unknown_state
ഷൈലോക്കും ബിഗ് ബ്രദറും ട്രെയിലറിൽ നിരാശപ്പെടുത്തി പോര	Negative
10 million ayo ennu nokkan varunnavar like adi	unknown_state
ഇത് പൊളിക്കും eppam poli ചെന്നു choycha മതി	Positive
Padam kandavark trailer kanumbo ulla romanjifications pwoli aaan	Positive
Adipoli   പടം #ഒടിയൻ Istam	Positive
ഗുഹൻ ഫെൻസ് ഇവിടെ ബാ..... നമ്മക്ക് ചുഗിക്കാം	Negative
Evaaanaa e lyric ezuthiye??? Pazasirajayile pattumayi nokkumbol ivane chavittyyy ottikkanaaa thonnane,Mukkuthi kandilla polum!!!! Veryyyyyyy bad lyric and music	Negative
ഈ ക്രിസ്തുമസ് ദിലീപേട്ടൻ കൊണ്ടുപോകും എന്നുള്ളവർ ഇവിടെ കമോൺ	unknown_state
Theatre ഇളകി മറിഞ്ഞ നിമിഷം   തിയേറ്ററിൽ തന്നെ കാണേണ്ട ചില സിനിമകൾ ഉണ്ട് അതിൽ ഒന്നാണ്  mamangam	Positive
Ethra perkkariyam..guppyile thaniye mizhikal padiya chanagayi aanu ithile male singer	unknown_state
chattambi nadente oru cheriya oru koppi mathiri	Negative
Ittichante vaka oru sample hitum koodi	Positive
ഇട്ടിച്ചചായണന്റെ... സാമ്പിൾ വെടികറ്റ്.... കാണാൻ പോണ്ടായ.....	Positive
Nammalude Classile Jaison ille Avan Ninne odukathe Nottaam aanu  Powlicha Dialogue	Positive
2.6 K mohanlal fans ( Dislike )	not-malayalam
ലെ ഉണ്ണി മുകുന്ദൻ : ഞാൻ തരൂല	unknown_state
നാച്ചുറൽ ആക്റ്റിംഗിൽ ഫഹദിന്റെ ഒപ്പം ഷെയിൻ നിഗം,,	Positive
Etan eshtam... Enkm like Taro? Pls	unknown_state
നാടൻ ഫുഡ് ഇഷ്ടമാണോ എങ്കിൽ ഇങ്ങ് പോരേ   #forkfromleaf	unknown_state
Malayalathil oru nale thriller kanditu korechu ayi	Positive
Padam verum oru below average Lucifer like oombiya Padam aakum enn orappullavr c'man!!!!	Negative
Suraj ettan soubin ikka enn kelkkumbo thanne oru nalla cinema yude smell adikkunnund.waiting for releasing	Positive
Pwoli pwoli ee prayathilum enta amoooikkaaaa	Positive
Hoooo.      Kilipoi	Positive
Joshy ee ottaperu mathitto namukku polikyaan	Positive
Soorry Lalletta ithu മമ്മുക്ക ചെയ്യട്ടെ...  നല്ല ബോർ സൗണ്ട് ആണ് നിങ്ങളുടെ	Negative
sooraj Etta i love ur voice very much....	not-malayalam
Im waiting for the kunjali marikkar	not-malayalam
Katta Waitting Cheyunnavar Like Adi	unknown_state
മാമാങ്കം തിയേറ്ററിലും ഷൈലോക്ക് ടീസർ യൂട്യുബിലും മമ്മൂക്ക	unknown_state
രാവിലെ നോക്കിയപ്പോ 2M കഴിഞ്ഞു... ഇപ്പൊ വീണ്ടും 1.9M...  Views, likes, comments ഒക്കെ bigbrotherinekkaal കൂടുതൽ... ട്രെൻഡിങ്ങിൽ താഴെയും... ഇതിന്റെ ലോജിക് അറിയാവുന്നവർ ഒന്ന് reply plz	unknown_state
Ravananaya avane nerku neridan orru mahavadharam vendi varum	unknown_state
Wow.. Trending no 1 ... Poduda visila..adra melathai	not-malayalam
Coment vayichitu film kanan trill adichu nilkunnavar undel like adiku matanmare	unknown_state
നിനക്കിനി മലയാളം ഇൻഡസ്ട്രിയൽ കിടന്ന് pulakkan കഴിയുമെന്ന് തോന്നുന്നുണ്ടോ ബോസ്സേ 🤣 ആർക്കാ കൊണ്ടത്??	unknown_state
തല്ല് കിട്ടിയാൽ നേർക്ക് നേരെ നിന്നു തീർക്കണം, അതാണ് തൃശൂർക്കരുടെ ഒരു രീതി  തൃശ്ശൂർക്കാരൻ	unknown_state
ഒരു ഗപ്പി ഫീൽ എവിടെയൊക്കെയോ ഈ പാട്ടിൽ ഉള്ളതു പോലെ...	Mixed_feelings
വെറുപ്പിന്റെ പ്രത്യയശാസ്ത്രവും പാടി മുച്ചൂടും മുടിക്കാൻ കച്ചകെട്ടിയിറങ്ങുന്നവരോട് ഞാനറിയുന്ന ഇന്ത്യക്ക് ഒന്നേ പറയാനറിയൂ...   കടക്ക് പുറത്ത്....  The Resistance Song #RejectCAB #NoNRC	unknown_state
Nammude mutth veedum vannu polikkum muthe	Positive
0:53 ippozzhalle pidi kittiyathu ee cinemayude viewsinte rahasyem .  Ellaam annachimaarkum bhayankara akaamsha aanelloo .	unknown_state
കണ്ണാടി എടുത്ത് നോക്ക് സെസ്സീ അപ്പോ കാണും മൂക്കുത്തി	unknown_state
Dislike tarunavanmarku enthe naduviral  namaskaram	Negative
പടം വിജയിക്കും അത് എത്ര d grade ചെയ്യാൻ വന്നിട്ടും കാര്യമില്ല. പടത്തിന്റെ ട്രൈലെർ കണ്ടിട്ടു കാര്യം ഇല്ല. പടം കാണണം പോയിട്ടു. ട്രൈലെർ nokkitanu എങ്കിൽ പുലി സിനിമയുടെ ട്രൈലെർ പൊളി ആയിരുന്നു പടം മൂഞ്ചി. അപ്പൊ ഇത് നോക്കിയിട്ടു കാര്യം ഇല്ല. പടം ഇറങ്ങുന്നതിനു മുന്ന് ഇങ്ങനെ d grade cheyyanangil entha ചെയ്യാ കഞ്ഞി പിള്ളേരെ. Mammangam പൊട്ടിയതിന്റ കലിപ്പ് തീർക്കേണ്ട. ഒരു ഹൈപ്പും  ഇല്ലാതെ ഇറങ്ങുന്ന പടം ആണ്. So പടം വിജയിക്കും. കാരണം അതിന്റെ നടന്റെ പേര് മോഹൻലാൽ എന്നാണ്. ഫാമിലി & ആക്ഷൻ എല്ലാം ചേർന്ന ഒരു സിനിമ ആയിരിക്കും ഇത്. All the best laletta🥰🥰🥰	Positive
Ikka fans like  Witig for mammangam	not-malayalam
അവൻ ക്രിസ്ത്യാനിയല്ലേ, യേശു നമ്മുക്ക് അറിയാത്ത ആളൊന്നും അല്ലലോ...	unknown_state
First Malayalam teaser to get  k likes...Lalettande mass	Positive
Enna masss  bgm  Gopi sunder BMG's  vere level	Positive
ഇതിലെവിടെ പ്രതിയായ പൂവൻ കോഴി.......................... അതോ മഞ്ചുച്ചേച്ചി യാണോ കോഴിയായും അഭിനയിക്കുന്നത്	unknown_state
Lalettan fan aanu. Lucifer thakarthu. Ithum adipoli aakatte ennu aashamsikkunnu...	Positive
അവിടെ എവിടെയെങ്കിലും കാണുമെന്നേ.....  Dance നി൪ത്തിയിട്ട് സമാധാനമായി നോക്ക്..... എവിടെ പോകാൻ	unknown_state
Trailer irangum munbe dislike adicha prepancha tholvi aaranavo...	Negative
Pratheeksha nallonam und	Mixed_feelings
Poi balalsangam chyum allenki petrol ozhichu kathikum....	unknown_state
ആരോ ഒരാൾ അല്ല എന്റെ ഏട്ടൻ my big brother	unknown_state
Kandappol aaa kalagattathil ethiya pole oru feel	Positive
Siddique kinnte Cinema varunnu ennu kettappol nalla sense ulla Comedy yum indavum ennu pradeekshichu.... But trailer kandittu Thamaasha indavum ennu thonnunilla....	Mixed_feelings
US A ക്കാരിക്ക് കല്യണം അലോച്ചിക്കുന്ന് ഉണ്ടാേക്കാ ?	unknown_state
Uff _    Murali Gopi	Mixed_feelings
ഷെയിൻ നിഗം പതുക്കെയാണെങ്കിലും തന്റേതായ ഒരു സ്പേസ് മലയാള സിനിയിൽ  ഉണ്ടാക്കിയെടുത്തു. ഇത് വരെ ഷെയിൻ ചെയ്ത എല്ലാ പടവും ക്ലാസ്സ്‌ ആണ്. തുടർന്നും ഫിലിം സെലെക്ഷനിൽ ഈ ക്വാളിറ്റി പ്രതീക്ഷിക്കുന്നു.	Positive
പഴയ കാല കല്ല്യാണ വീഡിയോ 1990 കണ്ടുനോക്കു  fans ee video kaanu malayali lokam subscribe cheyu	unknown_state
മവനെ ബോക്സോഫീസിനെ കൊല്ലാമ വിടമാട്ടെ .. ഇനി കൊള്ളപലിശക്കാരന്റെ താണ്ഡവം	Positive
ഈ ചിത്രത്തെ ട്രോളുന്നവർ ഒന്ന് ഓർക്കുക ചിത്രം സംവിധാനം ചെയ്യുന്നത് പ്രിയദർശൻ ആണ്. അയാൾ ചുമ്മാ ഒരു സിനിമ ചെയ്യാറില്ല. ബോക്സ് ഓഫീസിൽ ഒരു പക്ഷെ അത് തകർന്നാലും പിന്നീട് അത് ട് വിയിലും സിഡി ഇറങ്ങുpozum ഒരിക്കലും അയാളുടെ സിനിമകേൾ വെറിpikaarum ഇലാ.	Positive
Trailer Adipoli .. Ore oru mistake..!! Ethilum kudithal SUBSCRIBERS ulla Chennel il Release cheyyanamayirunnu	unknown_state
FDFS LOCKED  LALETTAN  RAJUETTAN  uff ejathi	Positive
Nalla padam..... Ini trailer eppozha vara??? 🤔🤔Kathayum manassilayi Mammukayude entriyum kandu	unknown_state
ഇതു മലയാള പടം ആണെന്ന് പറഞ്ഞിട്ടു മുഴുവൻ ഹിന്ദി ആണല്ലോ....	Mixed_feelings
What  a song. Super movie.വളരെ വ്യത്യസ്തമായ role ചെയ്തത് സൗബിൻ ആണ്.	Positive
Ithu oru padamayirikum action orupadu vyethasetha ulla oru film ayirikum.....	Positive
രാജുവേട്ടൻ സുരാജേട്ടൻ..  🥳ഈ ക്രിസ്മസ് തകർക്കും	Positive
Ellaaa divasavum kaaannunnavarund avar like ady	unknown_state
ഇതൊക്കെ ആളുകൾക്ക് എങ്ങനെ കളിയാക്കാൻ തോന്നുന്നു....  I am proud that i am a mamooka fan	Positive
മിഥുൻ.... ഇത്‌ ആ മറ്റേ ചെങ്ങായി അല്ലേ... ആട് സംവിധായകൻ... ത്രില്ലറോ...കൊള്ളാല്ലോ...പൊളി ട്രെയ്ലർ... ഭാവുകങ്ങൾ....	Positive
പുത്തൻപണം പോലെ ആവാതിരുന്നാൽ മതിയായിരുന്നു .  പടം നല്ലൊരു എന്റെട്രൈനെർ ആവട്ടേ...!  All The Very Best 🥰	Positive
Tamil la yo Dubbing pannunka pulimurugan dubbing panna mathiri	not-malayalam
eth nivinn nalla oru break ayirikkum	Positive
നീയൊക്കെ ആരാധിച്ചു ആരാധിച്ചു വളർത്തിയിട്ടല്ല ഞാൻ നടനായത്	unknown_state
ഈ ഫിലിം വൻ വിജയം ആകട്ടെ...    ട്രെയിലർ പൊളിച്ചു... 100 %  ഹോളിവുഡ് ഫിലിം പോലെ.....	Positive
Onn 2 million aavappa ethra time aay nokkunn	unknown_state
Daaaa uleee nalloru pattuu dance kondoyiii nashippichuu kalanjalooo... Aaaa song super but megastar athu kolakiiii cheeee boarr	Negative
ആ കണ്ണ് അടക്കലിനു കൊടുക്കണം 1000 ലൈക്	Positive
Ittimaniyile laleattente look ishtamaayavar like adi....	Positive
പഴകും തോറും വീഞ്ഞിന് വീര്യം കൂടും പാമ്പും പഴയതാ നല്ലത്  പഴഞ്ചൊല്ലിൽ പതിരില്ലെന്നു പറയുന്നത് എത്രശരി..  Love you Dassettaaaa...	Positive
Waiting for Malayalam Epic movie Mamangam	not-malayalam
Unda ude teaser kandit vannavar like adich  hajar avendathanu	unknown_state
പ്രാഞ്ചിയേട്ടനും പുണ്യാളനും ശേഷം കൊറേ ഗെഡിയോള് തൃശൂരുത്തേ കഥ കൊണ്ട് വന്നു.കണ്ടാ  തൃശൂർകാര് പോലും സഹിക്കില്ല.ഇതിപ്പോ എന്തുട്ടാ ഇണ്ടാവ ആവോ?	Negative
Ayyo kadha manasilavunnud aval freezer l kudughuvalle	unknown_state
Surajettante character kurachu prayam Ulla aal ayathu kondu dubbing il on nude sredhikamayirunnu.. Other ways kiduu....	Mixed_feelings
മൂക്കുത്തി കണ്ടില്ലെങ്കിലും സാരമില്ല,ഇഷ്ടം പോലെ വട ഉണ്ടല്ലോ കാണാൻ	Negative
Jimmukki kammalinu shesham mookkuthi ini ethu abharam anavo kanandu povunnathum kattondu povannathum	unknown_state
ഇത് കണ്ടാലേ അറിയാം സൂപ്പർ മൂവി ആണെന്ന്, മഞ്ജു 🤩🥰🥰	Positive
Omg 5 Million sure anu	Positive
0.50 athu nammude Marimayam Unni alle?	unknown_state
Teateril നിന്ന് ഏറ്റവും കൂടുതൽ കയ്യടി വാങ്ങിയ ഒരു ഭാഗം ഈ സോങ് ആണ്...... enthe crct alle?	Positive
yeah kollam surya tvil verunna serial polea und..	Negative
Editing valare mosham aaan... Movie kollayrnaa mathiyayrnn..	Negative
