text,category
Zabi Muhammad Ne poda oole,Non-anti-LGBT+ content
ബ്ലാ ഡിസ്‌ലൈക്ക് അടിച്ചിട്ടുണ്ട് വൃത്തി കേട്ട പരുപാടി ഒരു ആൺകുട്ടിക്ക് പെണ്ണാണ് ഇണയായിട്ട് വേണ്ടത് അല്ലാന്നു പറയാൻ പറ്റോ സുഹൃത്തുക്കളെ ഇത് മൈര് പരുപാടി ആയിപ്പോയി സപ്പോർട്ട് ചെയ്യാൻ കുറെ നായിന്റെ മക്കളും ഇഹ് ഇഹ്,Homophobic
Athum veetil homophobic aalkarundavanamadipoliya,Non-anti-LGBT+ content
പരിഹസിക്കണ്ട ഇത് ലോകാവസാനത്തിന്റെ ലക്ഷണം തന്നെ ആണ് ഒരു സമൂഹം allhahuval നശിപ്പിക്കപെടാൻ പോകുന്നതിന്റെ ലാസ്റ്റ് സ്റ്റേജ് ആണ് സ്വവർഗ രതി ഖുര്ഹാന് വിശ്വാസo ഉണ്ടങ്കിൽ വായിച്ചു നോക്ക്,Homophobic
കുറച്ചു കൂടി നന്നാക്കിയിരുന്നേൽ international work ആയിരുന്നു ഇത് ഷാ ബിൻ ഷാ പൊളിച്ചു,Non-anti-LGBT+ content
Rolvin Jacob ithokke evdannu varunnu,Non-anti-LGBT+ content
ബ്ലാ ഡിസ്‌ലൈക്ക് അടിച്ചിട്ടുണ്ട് വൃത്തി കേട്ട പരുപാടി ഒരു ആൺകുട്ടിക്ക് പെണ്ണാണ് ഇണയായിട്ട് വേണ്ടത് അല്ലാന്നു പറയാൻ പറ്റോ സുഹൃത്തുക്കളെ ഇത് മൈര് പരുപാടി ആയിപ്പോയി സപ്പോർട്ട് ചെയ്യാൻ കുറെ നായിന്റെ മക്കളും ഇഹ് ഇഹ്,Homophobic
Vivaramillaymma കുറ്റം alla സൊ,Non-anti-LGBT+ content
ഇതിന് ഇസ്ലാമിക വശങ്ങൾ ഒരുപാടുണ്ട് ആരും അതിനെ കുറിച്ച് ഇതുവരെയും പറഞ്ഞുകേട്ടില്ല  പേടിച്ചിട്ടാണോ ആർക്കും ഒന്നും അറിയാഞ്ഞിട്ടാണോ,Non-anti-LGBT+ content
Maam paranja Lokam Heterophobic aayirunnenkil enna avasthha oru English Short Filmil kurachu varshangal munpu kandittund Peru Ormayilla Athum kandu kazhinju Ithinte medical reasonsine patty kooduthalaayttu oru magazineil vaayichappol aanu ithineppatty orupaadu kaaryangal manassilaayathu Njaan BTech padicha CETyil 2019il oru Transgender Teaminte Fashion Show nadannu Varna Mattu manushyarekkaal aathmavishwaasam ullavaraanennu thonni avare kandappol,Non-anti-LGBT+ content
Elupathil manasilakana parnjath ketto I dnt mean anything ,Non-anti-LGBT+ content
Ardra Achu കളിയാക്കുക തന്നെ വേണം ഇതിനോട് നിനക്ക് പറ്റും ഞങ്ങൾക്ക് യോജിപ്പ് ഇല്ല അണ്ണാച്ചി തള്ളേ,Homophobic
greatenglish video njan kandarnnunalla language nalla professional setupumokkepinne ee malayalam parayunna sound modulation ntem expressions ntem sugam veronnanu,Non-anti-LGBT+ content
I think nivedn aan female hormone koodithalavnte nadapum nilpum ekadesm oru femalenepole,Non-anti-LGBT+ content
കുന്ദൻ mar samuhathin naasham,Homophobic
Chathoodeda aanum pennum ketta Polayadi makkale,Homophobic
എനിക്ക് ട്രാൻസ്‍ജൻഡർ ഫോബിയ ഉണ്ട്അവരെ കണ്ടാൽ ഓടും ഞാൻകാരണം അറിയില്ലബോംബയിൽ ട്രെയിൻ പോയവർക്ക് മനസ്സിലാവും,Transphobic
കുണ്ടനടി വലിയ ഡെക്കറേഷൻ venda,Homophobic
Ee video kku  Ellavarkum respect nnu ulla arhathayund Acceptance valare adikam important aanu  kuttikal mattu kuttigale 9 ennu paranju kaliyakumbol Enik veshamam thoniyitund,Non-anti-LGBT+ content
shmee avare kandal mikkavarum parayuka aanum pennum ketta vargam  allenkil 9 ennokke alle athaanu avarku ettavum apamankaram,Transphobic
Dont you know about Prophet Lut God destroyed them bcoz of homosexuality Will you call jesus homophobic And muslimse Ningalkk alcohol haram aanello pinne homosexualityum haram aanu Ningalde kithabil undallo homosexuality haram aanenn adh orikkalum encourage cheyyayurdh ennum angane ulla feelings undengil nomb eduth ethrayuk pettenn opposite genderil aareyengilum vivaham cheyyanamennum okke,Non-anti-LGBT+ content
Aiyemulla pottan Rahim ,Non-anti-LGBT+ content
ഈ തായോളികളെ ആരടെ ജഡ്ജ്സ് ആക്കിയത് സ്വന്തം തള്ളേനെ വരെ കൂട്ടി കൊടുക്കുന്ന ശിഖണ്ഡികൾ എന്തിനാ ഇത് മാത്രം ആക്കിയത് വേശ്യവൃത്തികൂടി നിയമപരമായി പ്രഖ്യാപിച്ചുകൂടെ,Non-anti-LGBT+ content
നമ്മളിൽ ഒരാളായി ജീവിക്കുമ്പോൾ തന്നെ സൈസൈറ്റി അവരെ കൂടുതൽ അംകീകരിക്കുകയും മനസിലാക്കുകയും ചയ്യും,Non-anti-LGBT+ content
Avahelikke pedunnoa Engane,Non-anti-LGBT+ content
Hyva nivi chettayi pwoli Endh rasavaa randinem kaanaan,Non-anti-LGBT+ content
Enal sathyam mugham nokathe thane parayanam,Non-anti-LGBT+ content
Swantam identity cover chyt mattoralayi jeewich marikkndi vanna etrayo perundakmipozhm aa sahachryatn valiya mattom onnm illannullath vedanajanakamaneveryone deserves to be happygood content maam worth watching,Non-anti-LGBT+ content
Athe Ingane comment idunnath thanthayillaymma aanu,Non-anti-LGBT+ content
Sreelakshmi Suresh athoru rogamallennu enikkariyam athu kondanu chikilsa undegil athu cheyyum ennu ഞാൻ  paranjatu ഞാൻ  aarudeyum upadesham sweekarilla Aareyum torture cheythittilla,Homophobic
vikrutha roopangaljanicha roopathinte banki kalanju kulikunnavar,Transphobic
yesellavarum avareyum angeekarikkanamavarkum ellaavitha angeekaarangalum kodukkanam governmentil ninnu,Non-anti-LGBT+ content
നമ്മള് മുഴുവൻ transphobic and homophobic ആണ് അവരുമായി ഇടപെടാൻ നമുക്ക് അവസരം കിട്ടുന്നില്ല എന്നത് ആണ് പ്രശ്നം,Non-anti-LGBT+ content
Nammude naadu manushyare anheekarikkan thudangi,Non-anti-LGBT+ content
ഇവരെ പോലെ എല്ലാവരും ചിന്തിച്ചാൽ ഇ ഭൂമിയിൽ മനുഷ്യ കുലം ഇണ്ടാവില്ലലോ,Transphobic
Degi Jose എന്ന് കരുതി ഇത് ഒരു വല്ലാത്ത മേക്കപ്പ് ആയിപോയി കേട്ടോ ഇത് കണ്ടിട്ട് പേടിയാണ് വരുക എല്ലാരും ഒരുപോലെ ചിന്തിക്കില്ല ,Non-anti-LGBT+ content
E Kundan ennum koppennum okke kaliyakkunnar entha chindikkathe avarude Vaikalyamaanu athu E vaikalyamullavar ingane thanne perumaaru Ithupole Ulla ethrayo aalkkar naatil oru Pennine kettum rahasyamayi Ithupole Boys nte koode aayirikkum Athinekaalum nallathu avarude same pole ullavare ketunnathalle Lokavivaram onnum Venda ithoke ariyan Schoolil poya mathi,Non-anti-LGBT+ content
America thanne etum dangerous enn pragyapicha Muslim theevravadham ano ninte jeevitha shyli,Non-anti-LGBT+ content
ഇവര് 2 പേരും ഇപ്പോൾ ഡിവോഴ്സ് ആയല്ലോ എന്തൊക്കെ അയീരുന്നു,Non-anti-LGBT+ content
അതവിടെ നിൽക്കട്ടെ ഇതൊക്കെ ചർച്ച ചെയ്യപ്പെടേണ്ട കാര്യമാണ് ട്രാൻസ്ജെൻഡർ ആയവരോടുള്ള മോശം മനോഭാവം മാറ്റേണ്ടത് കാലഘട്ടത്തിന്റെ ആവശ്യമാണ്,Non-anti-LGBT+ content
Yipo njan വിശോസിച്ചു ലോകം അവസാനിക്കാൻ പോകുവാ എന്നമാർപാപ്പാ പണ്ണിഹോമോ സെക്സ് ചെയ്യാൻ താത്പരിയും ഉള്ളവർ പള്ളി മേടയിൽ ചെന്നാൽ മതി അവർക്ക്,Non-anti-LGBT+ content
Ithu mattullavarkkk paadamavaruthu pennayum aaaanayum srishttichattullathu igne pennu pennineyum anninu annineyum kalynm kazhikanallalloivar thirinnifuthu athu kazhinnu avrude jeevitham ayikotte kandu padikalle nigl,Homophobic
Appo arivillatha prayathil nammude kunjumakkal aanayalum pennayalum mattoru veetil nirtha pattillatha avastha,Non-anti-LGBT+ content
9 കുണ്ടന്മാരെ കാണുന്നിടത് വെട്ടിക്കൊല്ലണം പന്നീന്റെ മക്കൾ savu കൊല്ലുക,Homophobic
Ningalkum mattullavare pole jeevikkanulla avakasam theerchayayum undu,Non-anti-LGBT+ content
Vyas Deep ഗേ ആളുകൾക് ജന്മനാ ഉള്ള സ്വഭാവം ആണോ അതോ പിന്നെ തോന്നുന്നതാണോ അവര്ക് സ്ത്രീകളുടെ മൈൻഡ് വരില്ലേ ഇതിൽ നിവേദിനു സ്ത്രീകളുടെ ആറ്റിട്യൂട് പോലെ കണ്ടു ടിക്ടോക്കിലൊക്കെ ഒരു കാമുകിയെ പോലെ റഹീമിന്റെ വൈഫ്‌ ആണെന്ന് തോന്നുന്ന പോലെ അതാ സംശയം വന്നത് അവര്ക് അപ്പൊപെണ്ണിന്റെ മൈൻഡ് ആരിക്കുവോ,Non-anti-LGBT+ content
ആര് പറഞ്ഞു സ്ത്രൈണ ഹോർമോൺ കൂടുതൽ ഉള്ള പുരുഷനായി ജനിച്ച വ്യക്തി തന്റെ സ്ത്രൈണ വികാരങ്ങളും ആഗ്രഹങ്ങളും അടക്കി വെച്ച് തന്റെ ജീവിതം ഹോമിച്ചു നരകതുല്യമായ പരിഹാസങ്ങളും കുറ്റപ്പെടുത്തലുകളും സഹിച്ചു ജീവിക്കണമെന്നാണോ താങ്കൾ പറയുന്നത് അവരുടെ തെറ്റു കൊണ്ടല്ല അവർ അങ്ങനെ ആയതും,Non-anti-LGBT+ content
Vyas Deep ആദ്യത്തെ തീവ്ര വാദി ആരാ ഒന്നു അലോയ്‌ച്ചു നോക്കു ചാണകമെ,Non-anti-LGBT+ content
കഥയിലെ നായകന്മാർ തമ്മിൽ എങ്ങനെയാണു relationship form ചെയ്തത് ,Non-anti-LGBT+ content
Swafwan bin Kammu kutty നിന്നെ നശിപ്പിക്കാൻ വന്നോടാ ഇല്ലല്ലോ,Non-anti-LGBT+ content
Aneesha Anju ഇപ്പോൾ എല്ലാം കഴിഞ്ഞ് സംസ്ക്കാരം ആയോ പിടിത്തംഎന്താണ് സംസ്ക്കാരം രാത്രി സഹായം ചോദിച്ച പെൺക്കുട്ടിയെ കൊന്ന് തീയിട്ടതോപ്രണയം നിരസിച്ച പെൺക്കുട്ടിയുടെ മുഖത്ത് ആസിഡ് ഒഴിച്ചതോവിഷപ്പിന് കുറച്ച് ആഹാരം മോഷ്ടിച്ചപ്പോൾ തല്ലി കൊന്നതോസംസ്ക്കാരം എന്ന് പോലും ഒന്ന് പോടോ വിവരം ഇല്ലാത്തവരെ പറഞ്ഞ് മനസ്സിലാക്കാംഅത് ഉണ്ടായിട്ടും ഇല്ലേന്ന് അഭിനയിക്കുന്നവരെ പറഞ്ഞിട്ട് കാര്യം ഇല്ല,Non-anti-LGBT+ content
calicut ma place നിങ്ങൾ കുറ്റപ്പെടുത്തിയില്ലായിരിക്കും പക്ഷേ എഫെമിനെയ്റ്റ് ആണ് എന്നത്‌ നെഗറ്റീവ്‌ ക്വാളിറ്റി ആയി വിലയിരുത്തപ്പെടുന്ന സമൂഹത്തിൽ എനിയ്ക്ക് മേലെയുള്ള കമന്റ് പരായാതിരിക്കാൻ പറ്റില്ല,Non-anti-LGBT+ content
Pavamthileke olla puragamano anentha maranam thalamorakalude shapam,Non-anti-LGBT+ content
Not over just 1 kg putty,Non-anti-LGBT+ content
Kundan adik gay sex enna artham vannad medival kaalath nila ninnirunna bachae bazi,Non-anti-LGBT+ content
Vishnu Sasikumar നിവിൻ 2014ലേ prove ചെയ്തതാണ് എന്നാലും സമ്മതിച്ചുതരാൻ വയ്യ എന്താടെ,Non-anti-LGBT+ content
Chechi malayalam beauty channels kurichu oru video edamo,Non-anti-LGBT+ content
ആണും ആണും തമ്മിൽ lip Lock ചെയ്യുമ്പോ സുഖം കിട്ടുവോ ,Non-anti-LGBT+ content
Ardra Achu vivaravum vidyavyasavum ellathavanmarod paranjitt karyamilla,Non-anti-LGBT+ content
Diya sana yude sister ano kannadi,Non-anti-LGBT+ content
nokk ivan kuttyund naintemonik കുന്ദൻ adikkn vendi makup itt vannekkunnu thendi,Homophobic
അതിന് ശാസ്ത്രീയമായി യാതൊരു അടിസ്ഥാനവുമില്ല,Non-anti-LGBT+ content
ഞാനൊരു ദിവസം കോഴിക്കോട് വന്നപ്പോൾ പെട്ട് പോയതാ കുണ്ടന്മാരുടെ ഇടയിൽ  നാറികൾ,Homophobic
എങ്ങനെയാണോ ജനിക്കുന്നത് അങ്ങനെ ജീവിച്ചാൽ പോരെ ,Transphobic
vishnu iyer ee coment itta neeyum kundan aanu kundanmare paranapo ninak vedhanicho Kundan shaga sangikal,Homophobic
With all due respect to LGBQT community I have one doubt regarding the choice of identity which is suppose ഞാൻ ഒരു crime commit ചെയ്തു then identity സ്വയം change ചെയ്താൽ അത് ഒരു problm ആവില്ലേ So അങ്ങനെ ഒരു നിയമം ഇല്ലെങ്കിൽ അത് possible അവില്ലേ Anyone Pls correct me if Im wrong,Non-anti-LGBT+ content
ഇത് സിനിമയിലെ തന്നെ എറ്റവും മികച്ച സീൻ പക്ഷേ ക്ലൈമാക്ക്സിനു മുമ്പ് ഷഷാങ്കുമായുള്ള ആ സീൻ എൻ്റമ്മോ നിവിൻ  അഭിനയിക്കാൻ അറിയില്ലെന്ന് പറഞപ്പോൾ ഇങ്ങനൊരു ചിത്രം ഭൂരിഭാഗ൦ Non mohanlal records സ്വന്തം പേരിൽ ഉള്ള നടൻ സിനിമയ്ക്കു വേണ്ടി എത്ര വെണേലു൦ കഷ്ടപെടൂന്ന നടൻ അങ്ങനെ സിനിമയ്ക്കു വേണ്ടി തടിച്ചപ്പോൽ ഉണ്ടായ എല്ലാ വിമർശനങ്ങളെയു൦ ചെറു പുഞ്ചിരിയോടെ കണ്ട നടൻ കഴിഞ പതിറ്റാണ്ടിലെ എറ്റവും വലിയ താര വളർച്ച,Non-anti-LGBT+ content
തന്തയില്ലായ്മ അലങ്കാരമാക്കരുത് കേട്ടോ മലരേ,Non-anti-LGBT+ content
9 Malayalathil Napulsakam ennu ട്രാൻസ്ജെൻഡർsinu parayarille,Transphobic
kurachu nalayitulla doubt aanu aaa kochu enthanu ee parayanathu Videole vishayamayittu bandhamila ennu ariya pakshe video aayitu bandhamundu adhukondu enniku chodhikam  ,Non-anti-LGBT+ content
കുണ്ടന്മാരെ കാണുന്നിടത് വെട്ടിക്കൊല്ലണം പന്നീന്റെ മക്കൾ,Homophobic
ലക്കേടെ മൂട് നിങ്ങൾ സുരക്ഷിതരല്ല നല്ല ബെസ്റ്റ ഡയലോഗ് മൈല്,Non-anti-LGBT+ content
അങ്ങനെയാണെങ്കി എത്ര പെണ്ണുങ്ങൾ ഈ പ്രശ്നങ്ങൾ നേരിടുന്നു ഇനി അതും ഇവരാണോ,Non-anti-LGBT+ content
ഇവിടെ സെക്കന്റ്‌ മാരിയേജ് താല്പര്യം ഉള്ള ഈഴവ യുവതികൾ ഉണ്ടോ above 2833,Non-anti-LGBT+ content
itS M3 dud3 ninde thaalaiye nee cheyunadhu eniki padipichu tharaladaa Gomatha magane ,Non-anti-LGBT+ content
Consensual ayal entha prashnam Peoples choice alle,Non-anti-LGBT+ content
Eda kunda Inale vilichittu phone edukkathe enthuu,Homophobic
ഇല്ലെങ്കിൽ മറ്റു പുരുഷന്മാർ ഒന്നിലധികം,Non-anti-LGBT+ content
Kidilam content U r amazing Gayatri,Non-anti-LGBT+ content
നെകറ്റീവിനെ ഒരിക്കലും മൈന്റ് ചെയ്യരുത്‌,Non-anti-LGBT+ content
സിംപിൾ ചോദ്യം  മിക്കവാറും പേരുടെ പ്രശ്നം അവരുടെ കുണ്ഠിയാണ് അവരുടെ യും അവരുടെ യും അവരുടെ ഇഷ്ടമല്ലേ എന്ന ചിന്തയൊന്നും ഇവർക്കില്ല,Homophobic
Abhay നിനക്കൊക്കെ ചത്തൂടെ മൈരേ ആണിനെ വ്യഭിചരിക്കുന്ന ആണുങ്ങൾ അയ്യേ,Homophobic
ഈ scene ഒക്കെ ഇന്റെ പൊന്നോ ഇജ്ജാതി acting,Non-anti-LGBT+ content
ഈ സീൻ പറയും നിവിൻ എന്ന നടന്റെ റേഞ്ച് എന്താണെന്നു,Non-anti-LGBT+ content
ആരെങ്കിലും പറഞ്ഞു തരോ ഇവർക് പെണ്ണിന്റെ കൂടെ കിടന്ന സുഖം അറിയാത്തത് കൊണ്ടാണോ ഇങ്ങനെ കല്യാണം കയിച്ചേ,Homophobic
ഗേ ആയവന് ആണ് തന്നെ വേണം അതാണ് പ്രകൃതി നിയമം,Non-anti-LGBT+ content
Antass  Ithokke acteyunnataanennaan elardem vicharam Genetics il PhD Ulla nte ammak vare cant understand I really feel for them I wish I had such a friend so that avark veshamam faceyandi varumbol they could atleast find a person to talk with enn We need an educative video,Non-anti-LGBT+ content
നമുക്കിടയിലുള്ളനാം കണ്ടില്ലെന്നു നടിക്കുന്ന ചിലത്,Non-anti-LGBT+ content
Enthഒരു pekolangal aaaan  9,Transphobic
Panduthotte homosexuality undairunnu sodhara sahajeevikale manasilakiyirunnekil ign parayendi varillarunnu,Non-anti-LGBT+ content
aninu aaninod ishtam thonnunathumorumich jeevikkunnathum okke thettallabut nammude nattile bustandilum okke kanunna chila kilavanmaru aanu ee cheethaperu okke undakkunnathu,Non-anti-LGBT+ content
Nived chettan Rahim ikkapowli,Non-anti-LGBT+ content
ശരീരത്തിന്റെ ഘടനയ്ക്ക് വിപരീതമായി മനസ്സ് മാറുന്നതിനെ അല്ലെ ട്രാൻസ്‌ജെൻഡർ എന്ന് പറയുന്നത് അതിനു കാരണം ഹോർമോൺ വേരിയേഷൻ അല്ലെ അങ്ങനെയെങ്കിൽ അവരെ ശരീരഘടനക്കനുസരിച്ചുള്ള ഹോർമോൺ തെറാപ്പി ട്രീറ്റ്മെൻറ് ചെയ്താൽ അവർക്ക് അപകടസാധ്യതയുള്ള ലിംഗ മാറ്റിവെക്കൽ ശാസ്ത്രകിയ ചെയ്യാതെ സ്വന്തം GENTER ഇൽ തുടരാൻ പറ്റില്ലേ എന്റെ ഒരു സംശയമാണ്തെറ്റാണെങ്കിൽ ക്ഷമിക്കുക,Non-anti-LGBT+ content
ശാന്തി എന്താ മേക്കപ്പ് ആണ് പേടി വരുന്നു,Non-anti-LGBT+ content
geta Suresh ningal hindi theevra vathi aanu shagayil valla paniyum undaakum eneekkaan time kittilla poyi nokku,Non-anti-LGBT+ content
വല്ല കൂലിപ്പണിക്കും പോയിക്കൂടേ ഊളകളേ,Non-anti-LGBT+ content
ഇവർക്ക് സുഖം ആവും ഒരാൾ k പണി k പോയാൽ മതി,Non-anti-LGBT+ content
നമ്മുടെ ശരീര ഭാഗങ്ങൾ സഭ്യമായി പറയാൻ പറ്റില്ല എന്നാണ് ആ വെള്ളക്കുപ്പായക്കാരൻ പറയുന്നത് എന്താ മലയാളത്തിൽ സഭ്യമായി പറയാൻ പറ്റില്ലേ ഏതാ ആ വെള്ള ഷർട്ട്‌ ഇട്ട മനുഷ്യ രൂപം ഉള്ള പോർക്ക്,Non-anti-LGBT+ content
Saji Philp ninte thanthaye allalo Avan Kunda ennu vilichath thanthak vilikkumbo Nokki vilik,Non-anti-LGBT+ content
Aa prekruthi niyamam anusarichanu neeyum njanum undayatu Sukhathinum santhoshathinum enthum aavamengil lesbiano gayo aayi jeevichotte Enthayalum dinkan ninte prarthana kettiriknu Enjoy,Non-anti-LGBT+ content
Avar oyikke baaki ollavarod respect und,Non-anti-LGBT+ content
Noufal alavi മനസ്സ് എപ്പോഴും ഒന്നിൽ നിൽക്കില്ല മാറിക്കൊണ്ടിരിക്കുന്ന ചിന്തകളാണ് മനസ്സ്മനസ്സ് കൊണ്ട് നമുക്ക് പലതും ചെയ്യുവാൻ പറ്റുവായിരിക്കും പക്ഷെ മനസ്സല്ല ശരീരത്തിന്റെ ഘടനയെ തീരുമാനിക്കേണ്ടത് ശരീരം അത് ജന്മനാ ഉണ്ടാവുന്നതാണ്,Non-anti-LGBT+ content
എല്ലാം പുർത്തിയായി ഇനി ഒരു സുന്ദരമായ സുനാമി കുടി വന്നാൽ മതി,Non-anti-LGBT+ content
Adhoru rogamaanennu biggboss showil Dr Rejith kumar parayunnadhu kettittund jaslayodu ariyillel Njan Science padippichirinnel tharaam ennokke paranjirunnu,Non-anti-LGBT+ content
ANVAR A ettavum kooduthal gays ullath keralathil Muslimgalkk idayil aanu,Non-anti-LGBT+ content
muhammed at angane njn paranjillallo,Non-anti-LGBT+ content
swaraj ariyeri 9poorimone,Non-anti-LGBT+ content
9 Sex വർക്കറോ നിങ്ങളോ പാവങ്ങൾ ഒന്നും അറിയില്ല ഉറക്കത്തിൽ എ ത്ത പഴം മാത്രംമേ കഴിക്കു ,Transphobic
Ravichandran c  യുക്തിവാദി  വീഡിയോ കാണുനുണ്ട് ലെ,Non-anti-LGBT+ content
പോയി ചാവടാ തെണ്ടികളെ ഇതിലും ഭേദം കല്യാണമേ കഴിക്കാതെ കൈപ്രയോഗം ചെയ്യുന്നതായിരുന്നു,Homophobic
DEPRAVED rand purushanmar premikinnath thikachum natural aan 97 jeevikalilum ath kaanappedunnund pinne quranilum biblilum okke ith papam aanenn parayunbath kalathinte mandatharam aan angelina jolie Ellen ennivar homosexuals aan nammude koottathilum orupar per kanun pakshe ithupole ulla verupp Karanam porathek veran bayakkum Endhinsn oru vibhagam aalukalid verupp Islamophobia homophobia thudangiyava mariyale samooham nannavvoo,Non-anti-LGBT+ content
Amal Sasi കുഞ്ഞു Johnnyക്കുമ്പി ഗേ ആണെങ്കിൽ അതിനെ കൊല്ലണം എന്തിനാ അത് ജീവിക്കുന്നത് ,Homophobic
Eyyalde prothsahanam aarkk venam aradem prothsahanam ollath kondalla avar angane aayath,Non-anti-LGBT+ content
2 boys inu istam ulle ntelum avar cheyyate gays athu pole alla ,Homophobic
Evare keralathil valaran anuvadichathum ningalanu Anubhavicho Kurachu kazhiyumbo keralavum Bangalore pole aakum,Transphobic
ങാ ഇവരിൽ ഒരാൾ നിങ്ങളുടെ പെങ്ങൾക്ക് കല്യാണം ആലോചിച്ചിരുന്നെങ്കിൽ നിങ്ങൾ ഓകെ പറയുമായിരുന്നു അല്ലേ,Non-anti-LGBT+ content
ഹരിഹരസുതനേ  Was that done intentionally to bring a sort of irony   Ayyappan being the son of both Vishnu and Siva,Non-anti-LGBT+ content
സ്വന്തം ഐഡന്റിറ്റി വെളിപ്പെടുത്തി കമെന്റ് ഇടെടാ ഉളെ,Non-anti-LGBT+ content
ഞാനും ഒരു വർണ്ണ പട്ടമായിരുന്നു ഞാനും ഒരു വർണ്ണ പട്ടം,Non-anti-LGBT+ content
നന്നായി പറഞ്ഞു നിങ്ങൾ പറഞ്ഞത് വളരെ ശെരിയാണ് ചെറുപ്പത്തിൽ ഉണ്ടാവുന്ന അനുഭവങ്ങളിൽ നിന്ന് തന്നെ ആണ് ഇത്തരം ലൈംഗിക താല്പര്യം ഒരേ ലിംഗത്തോടുള്ള പ്രണയം ഒക്കെ തുടങ്ങുന്നത് നമുക്കുണ്ടാവുന്ന മക്കളെ ബോർഡിങ്ങിലും മതപഠനത്തിനെന്ന പറഞ്ഞ് മറ്റുള്ള കോളേജ് ഒന്നും നിർത്തി പഠിപ്പിക്കാതിരിക്കുക കല്യാണം കഴിയുന്നെ വരെ മാതാപിതാക്കളുടെ സംരക്ഷണത്തിൽ വളരുക ഇതൊക്കെ ആണ് ഇത്തരം കാര്യങ്ങൾ നടക്കാതിരിക്കാൻ ചെയ്യ്യാവുന്നത്,Non-anti-LGBT+ content
Sreekandan Nair ചിരിച്ച് കളിച്ച് അലമ്പാക്കി ,Non-anti-LGBT+ content
ജീവിതം ഒന്നേ യുള്ളൂ ഈ വിഭാഗം മരണം വരെ സമാധാനം ഇല്ലാതെ ജീവിക്കണം ന്നാണോ,Non-anti-LGBT+ content
Anjalo broo pwolipichuuu moneaaaaaa,Non-anti-LGBT+ content
Drisyendu K നീ ഇവളുടെ മറ്റവൾ ലെസ്ബിയൻ  അല്ലെ അപ്പോൾ അവളെ പറഞ്ഞത് തന്നെ നിന്റെ തലയിലും ,Homophobic
അവരും മനുഷ്യർ അല്ലെ ജീവിക്കട്ടെ നമ്മുക്ക് വരാം ഇങ്ങനെ കളിയാക്കലും പാവങ്ങൾ എനിക്കു ഇവരോട് ബഹുമാനം ആണ്,Non-anti-LGBT+ content
Ente paisa nashttappettappol athiloode vanna oru transgender chechi enikku 100 roopa thannirunnu Thirike kodukkan pattiyilla Njan avideyellam pinneed chennirunnu kandilla നാഥാ എവിടെ ആയാലും ആരോഗ്യവും ആയുസും കൊടുക്കണേ ചേച്ചിക്ക് ,Non-anti-LGBT+ content
ANISHKUMAR T അല്ലെങ്കിൽ വീട്ടിൽ ചെന്ന് ചോദിച്ചാൽ മതി,Non-anti-LGBT+ content
Enthu പഠിക്കാൻ e scrip oru super message ആണ് First നമ്മൾ ethu അംഗീകരിക്കണം Gay ay ജീവിക്കുന്ന എല്ലാവർക്കും സ്വന്ത നാട്ടിൽ ജീവിക്കാൻ ulla അവകാശം und I am ആ gay and i am proud of my self,Non-anti-LGBT+ content
JITHEESH P J നിനക്കും ഇവന്മാരെപ്പോലെ തലയ്ക്ക് സുബോധമില്ലാത്തവനാണെന്ന് തോന്നുന്നു,Non-anti-LGBT+ content
Adhithya varma hdrip release confirmed,Non-anti-LGBT+ content
Old generation aan kooduthalum angeegarikkathath so generations marum thorum kazhchapadukalum maruminnthe piller educated aan,Non-anti-LGBT+ content
Manish Suresh ayoooo vendaaa njan oru praasathil paranjadhaende kettion sammadhikkilleyyyyyy,Non-anti-LGBT+ content
Jamsheer Jr oru gay aayi janichirunneel njanum gay marriage cheytheene,Non-anti-LGBT+ content
Paavangale kaliyakkalle da mownuseeee transgender oru thamasha ayi kanakkakaruth,Non-anti-LGBT+ content
ദൈവത്തിന്റെ ഓരോ വികൃതിപക്ഷെ ഇത്തിരി കൂടി പോയി റബ്ബേ ഇത് ഇത്രവേണമായിരുന്നോ നിനക്ക് ഇവരോട്,Transphobic
ക്ഷമിക്കണം ഈ വിഷയത്തിൽ ഇന്ട്രെസ്റ് കുറവായത് കൊണ്ട് കൂടുതൽ ഒന്നും പഠിച്ചില്ല ,Non-anti-LGBT+ content
ജീവിതത്തിന് പിന്നിലെ ചില യാഥാർത്ഥ്യം,Non-anti-LGBT+ content
Pha maira mattullavante vedana manassilakkatha nee manushyanalla avar alla ninne polathe poori makkal aanu ee naattinte shaapam,Non-anti-LGBT+ content
Sheriyaa avara bagatha thettannpilerkpina nthum avvalo,Non-anti-LGBT+ content
Enthinanu over makeup,Non-anti-LGBT+ content
Teenu Teenu ne lesbian aayirunnathu kondayirikkum  poori mole ninakku angane thonniyathu,Non-anti-LGBT+ content
Kashttam thanneguy allanjaramb rogam enna parayendathപിന്തുണ cheyyanum undallo aallkkarkashttam,Homophobic
Video kollam chechi but Chechi UAE il homosexuality support cheyunathu illegal ale,Non-anti-LGBT+ content
Abhilash Aju No chance ഒരു Islam aanu ഞാൻ  ഞാൻ galk punarjanmam illa Pinne guy aayi janikkan mathramulla papam ഞാൻ  cheythittilla,Homophobic
sex education series ഒരു പരിതി വരെ ഇ തെറ്റ്ധാരണകള്‍ മാറ്റും,Non-anti-LGBT+ content
